Mass,C,H,O,N,S,P,NeutralMass,Error_ppm,MolecularFormula,El_comp,Class,OC,HC,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Sample1,Sample10,Sample11,Sample12,Sample13,Sample14,Sample15,Sample16,Sample17,Sample18,Sample19,Sample2,Sample20,Sample21,Sample22,Sample23,Sample24,Sample3,Sample4,Sample5,Sample6,Sample7,Sample8,Sample9
286.03908,11.0,13.0,6.0,1.0,1.0,0.0,,0,C11H13O6NS,CHONS,Lignin,0.5454545454545454,1.1818181818181819,0.36363636363636376,49.93636363636363,6.0,0.0,-0.6666666666666666,0.16666666666666666,-2.0,0.0,0.0,0.0,998924.5,1061423.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286.0469384,13.0,9.0,5.0,3.0,0.0,0.0,,0,C13H9O5N3,CHON,Cond. HC,0.38461538461538464,0.6923076923076923,0.7692307692307692,38.37692307692308,11.0,6.0,0.6,0.7333333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479382.9,2329461.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286.0573184,7.0,16.0,8.0,2.0,0.0,1.0,,0,C7H16O8N2P,CHONP,Carbohydrate,1.1428571428571428,2.2857142857142856,0.1428571428571428,56.22857142857143,1.5,-6.5,2.375,0.0,-9.5,0.0,0.0,0.0,0.0,0.0,1691470.3,0.0,0.0,0.0,1193171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286.0654742,14.0,13.0,2.0,3.0,1.0,0.0,,0,C14H13O2N3S,CHONS,Lignin,0.14285714285714285,0.9285714285714286,0.1428571428571428,56.22857142857143,10.0,8.0,0.5,0.5555555555555556,4.0,0.0,0.0,0.0,0.0,0.0,1584207.5,0.0,0.0,0.0,2097876.3,1452600.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286.0721988,15.0,13.0,5.0,1.0,0.0,0.0,,0,C15H13O5N,CHON,Lignin,0.3333333333333333,0.8666666666666667,0.0,60.3,10.0,5.0,0.4444444444444444,0.5652173913043478,4.0,0.0,1098692.0,0.0,1648656.9,0.0,0.0,0.0,0.0,0.0,1151573.3,0.0,1083964.6,0.0,0.0,0.0,0.0,0.0,0.0,1171590.0,0.0,0.0,0.0,0.0,1012368.3
286.0726582,11.0,16.0,5.0,2.0,0.0,1.0,,0,C11H16O5N2P,CHONP,Lignin,0.45454545454545453,1.4545454545454546,-0.45454545454545414,73.25454545454544,5.5,0.5,-0.8333333333333334,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,1250896.6,0.0,0.0,0.0,0.0,1051705.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286.0936273,8.0,20.0,7.0,2.0,0.0,1.0,,0,C8H20O7N2P,CHONP,Carbohydrate,0.875,2.5,-0.625,78.1125,0.5,-6.5,4.75,0.0,-9.5,0.0,0.0,0.0,0.0,0.0,1610195.9,987677.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121631.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286.1295803,13.0,21.0,6.0,1.0,0.0,0.0,,0,C13H21O6N,CHON,Protein,0.46153846153846156,1.6153846153846154,-0.4615384615384617,73.45384615384616,4.0,-2.0,-0.5,0.0,-3.0,1438173.5,1938380.0,2505685.8,1637400.5,1872697.3,0.0,0.0,2449835.8,1572529.0,1188318.0,0.0,1294788.8,2067862.5,2268188.3,0.0,1679234.5,0.0,0.0,1102862.3,0.0,0.0,1614595.4,0.0,1711255.5
287.0199024,14.0,8.0,7.0,0.0,0.0,0.0,,0,C14H8O7,CHO,Cond. HC,0.5,0.5714285714285714,0.4285714285714284,48.08571428571429,11.0,4.0,0.5714285714285714,0.7142857142857143,4.0,2665448.5,0.0,0.0,2723216.3,0.0,0.0,0.0,0.0,0.0,2474086.8,1010867.6,2211012.3,0.0,0.0,3245193.0,2771727.0,0.0,2017128.5,2067345.1,0.0,1005916.9,954740.6,0.0,0.0
287.0203082,10.0,11.0,7.0,1.0,0.0,1.0,,0,C10H11O7NP,CHONP,Tannin,0.7,1.1,0.10000000000000009,57.449999999999996,6.5,-0.5,-2.5,0.2222222222222222,-2.5,0.0,0.0,0.0,0.0,0.0,2158820.8,1492510.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2049522.9,0.0,0.0,0.0,0.0
287.0308899,13.0,8.0,6.0,2.0,0.0,0.0,,0,C13H8O6N2,CHON,Cond. HC,0.46153846153846156,0.6153846153846154,0.7692307692307692,38.37692307692308,11.0,5.0,0.6,0.75,3.0,0.0,0.0,0.0,1539473.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106245.8,0.0,0.0,1893771.1,3430160.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287.0407962,11.0,12.0,9.0,0.0,0.0,0.0,,0,C11H12O9,CHO,Tannin,0.8181818181818182,1.0909090909090908,0.5454545454545454,44.75454545454545,6.0,-3.0,-1.5,0.23076923076923078,-3.0,0.0,0.0,0.0,1508755.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277383.3,0.0,0.0,3543181.0,1867538.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287.0561466,15.0,12.0,6.0,0.0,0.0,0.0,,0,C15H12O6,CHO,Cond. HC,0.4,0.8,0.0,60.3,10.0,4.0,0.4444444444444444,0.5833333333333334,4.0,0.0,1504334.1,0.0,2831765.3,2170522.0,0.0,0.0,0.0,0.0,0.0,0.0,2816457.5,0.0,0.0,2333327.8,1564180.8,0.0,2444909.3,2147478.5,0.0,0.0,1947897.3,0.0,2001421.8
287.0566518,11.0,15.0,6.0,1.0,0.0,1.0,,0,C11H15O6NP,CHONP,Lignin,0.5454545454545454,1.3636363636363635,-0.45454545454545414,73.25454545454544,5.5,-0.5,-0.8333333333333334,0.08333333333333333,-2.5,2893806.3,0.0,0.0,0.0,0.0,3088106.5,2778148.0,0.0,0.0,2932844.5,2301624.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2291191.8,2051041.4,0.0,1891346.0,0.0
287.0673697,14.0,12.0,5.0,2.0,0.0,0.0,,0,C14H12O5N2,CHON,Lignin,0.35714285714285715,0.8571428571428571,0.2857142857142856,52.15714285714286,10.0,5.0,0.42857142857142855,0.5789473684210527,3.0,0.0,1725263.6,1031991.7,1713174.8,0.0,0.0,0.0,983576.3,1352733.4,0.0,0.0,1627851.1,1188385.8,0.0,0.0,1404182.5,0.0,0.0,1268504.1,0.0,0.0,1048570.7,0.0,1005583.3
287.0678005,10.0,15.0,5.0,3.0,0.0,1.0,,0,C10H15O5N3P,CHONP,Protein,0.5,1.5,-0.09999999999999964,63.149999999999984,5.5,0.5,-3.5,0.0,-3.5,1373680.1,0.0,0.0,0.0,0.0,1920492.1,1060645.5,0.0,0.0,1139054.1,1194681.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1730579.8,0.0
287.0773315,12.0,16.0,8.0,0.0,0.0,0.0,,0,C12H16O8,CHO,Tannin,0.6666666666666666,1.3333333333333333,0.0,60.3,5.0,-3.0,-0.75,0.125,-3.0,6195185.5,1986385.1,1994552.8,4182936.0,1302684.4,0.0,0.0,1957145.4,1764638.5,8198767.5,5019835.0,2180556.5,2594851.3,1373572.0,7418515.5,2564888.0,0.0,1661551.9,1353625.6,0.0,2005988.0,1756412.0,0.0,2687760.5
287.0777942,8.0,19.0,8.0,1.0,0.0,1.0,,0,C8H19O8NP,CHONP,Carbohydrate,1.0,2.375,-0.625,78.1125,0.5,-7.5,4.75,0.0,-9.5,0.0,0.0,0.0,0.0,0.0,11269358.0,3704359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820026.8,0.0,0.0,2767381.3,0.0
287.0925052,16.0,16.0,5.0,0.0,0.0,0.0,,0,C16H16O5,CHO,Lignin,0.3125,1.0,-0.375,70.9875,9.0,4.0,0.36363636363636365,0.48148148148148145,4.0,0.0,1362771.3,1473850.4,1387930.1,1738142.0,0.0,0.0,1239579.3,1495584.4,0.0,0.0,1500878.8,2077477.6,1401733.6,0.0,0.0,0.0,1047537.9,0.0,0.0,0.0,2232318.0,0.0,2199314.5
287.0930436,12.0,19.0,5.0,1.0,0.0,1.0,,0,C12H19O5NP,CHONP,Protein,0.4166666666666667,1.5833333333333333,-0.916666666666667,86.42500000000001,4.5,-0.5,-0.5,0.0,-2.5,1931764.1,0.0,0.0,0.0,0.0,2355696.0,0.0,0.0,0.0,1880690.0,1687485.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694972.8,1821414.0,0.0,1968663.6,0.0
287.1037169,15.0,16.0,4.0,2.0,0.0,0.0,,0,C15H16O4N2,CHON,Lignin,0.26666666666666666,1.0666666666666667,-0.13333333333333375,64.10000000000001,9.0,5.0,0.3333333333333333,0.45454545454545453,3.0,0.0,1055700.9,0.0,0.0,0.0,0.0,0.0,1023772.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021715.9
287.1136641,13.0,20.0,7.0,0.0,0.0,0.0,,0,C13H20O7,CHO,Protein,0.5384615384615384,1.5384615384615385,-0.4615384615384617,73.45384615384616,4.0,-3.0,-0.5,0.05263157894736842,-3.0,0.0,6273366.5,6816572.5,3771293.0,5739168.0,0.0,0.0,5949469.5,5077795.0,3798645.3,0.0,2478801.8,6002728.5,5229704.0,4045978.5,2150174.0,0.0,2290804.5,2208159.0,0.0,0.0,4937216.5,0.0,4717333.0
287.1290747,17.0,20.0,4.0,0.0,0.0,0.0,,0,C17H20O4,CHO,Lignin,0.23529411764705882,1.1764705882352942,-0.7058823529411766,80.41764705882353,8.0,4.0,0.3076923076923077,0.4,4.0,973049.8,0.0,946494.3,0.0,1007009.8,0.0,0.0,1898271.5,1310500.6,0.0,0.0,1047124.1,1252395.0,968841.8,0.0,0.0,0.0,0.0,0.0,0.0,1643498.5,1190658.6,1214493.3,0.0
287.150049,14.0,24.0,6.0,0.0,0.0,0.0,,0,C14H24O6,CHO,Protein,0.42857142857142855,1.7142857142857142,-0.8571428571428568,84.72857142857141,3.0,-3.0,-0.375,0.0,-3.0,0.0,6670683.5,6941504.5,2522018.0,6194852.0,0.0,0.0,6843426.0,5905191.0,2415739.0,0.0,2597335.3,5756974.0,6292620.0,1284513.3,1524515.8,0.0,1575033.4,2263460.5,0.0,0.0,4597253.5,0.0,5449498.0
287.1864572,15.0,28.0,5.0,0.0,0.0,0.0,,0,C15H28O5,CHO,Protein,0.3333333333333333,1.8666666666666667,-1.2000000000000002,94.5,2.0,-3.0,-0.3,0.0,-3.0,0.0,1858144.6,2241092.5,1429927.0,2497192.0,0.0,0.0,2509350.3,2669355.3,0.0,0.0,0.0,2800179.8,1997456.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1699338.1,0.0,3120926.8
287.2228618,16.0,32.0,4.0,0.0,0.0,0.0,,0,C16H32O4,CHO,Lipid,0.25,2.0,-1.5,103.05,,-3.0,-0.25,0.0,-3.0,0.0,960357.8,970568.3,0.0,0.0,0.0,0.0,1007018.6,1052975.6,0.0,0.0,0.0,960057.2,950036.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288.015029,13.0,7.0,7.0,1.0,0.0,0.0,,0,C13H7O7N,CHON,Cond. HC,0.5384615384615384,0.5384615384615384,0.7692307692307692,38.37692307692308,11.0,4.0,0.6,0.7647058823529411,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2108484.3,1334447.3,0.0,1077227.8,0.0,0.0,0.0,0.0,0.0,0.0
288.0260829,12.0,7.0,6.0,3.0,0.0,0.0,,0,C12H7O6N3,CHON,Cond. HC,0.5,0.5833333333333334,1.1666666666666665,27.050000000000004,11.0,5.0,0.6666666666666666,0.8333333333333334,2.0,0.0,0.0,0.0,1199259.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2308166.3,3668401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288.0373661,7.0,18.0,4.0,2.0,2.0,1.0,,0,C7H18O4N2S2P,CHONPS,Other,0.5714285714285714,2.5714285714285716,-0.7142857142857144,80.65714285714286,0.5,-3.5,4.25,0.0,-8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445960.5,1894066.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288.0513187,14.0,11.0,6.0,1.0,0.0,0.0,,0,C14H11O6N,CHON,Cond. HC,0.42857142857142855,0.7857142857142857,0.2857142857142856,52.15714285714286,10.0,4.0,0.42857142857142855,0.6,3.0,0.0,0.0,0.0,2770207.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1742428.5,0.0,0.0,2294859.0,1575861.1,0.0,1147888.6,1093548.3,0.0,0.0,0.0,0.0,982289.2
288.0518618,10.0,14.0,6.0,2.0,0.0,1.0,,0,C10H14O6N2P,CHONP,Lignin,0.6,1.4,-0.09999999999999964,63.149999999999984,5.5,-0.5,-3.5,0.0,-3.5,1543822.0,0.0,0.0,0.0,0.0,2456969.8,1232308.0,0.0,0.0,2509065.5,1076028.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956032.8,0.0,0.0,1324205.9,0.0
288.062565,13.0,11.0,5.0,3.0,0.0,0.0,,0,C13H11O5N3,CHON,Lignin,0.38461538461538464,0.8461538461538461,0.6153846153846154,42.76153846153846,10.0,5.0,0.4,0.6,2.0,0.0,1256670.5,0.0,982816.8,1108997.8,0.0,0.0,0.0,1160340.1,0.0,0.0,1288542.3,1160377.0,0.0,0.0,1289143.0,0.0,0.0,985645.9,0.0,0.0,0.0,0.0,0.0
288.087793,15.0,15.0,5.0,1.0,0.0,0.0,,0,C15H15O5N,CHON,Lignin,0.3333333333333333,1.0,-0.13333333333333375,64.10000000000001,9.0,4.0,0.3333333333333333,0.4782608695652174,3.0,0.0,3889634.3,1519527.0,0.0,0.0,0.0,0.0,1164435.1,0.0,0.0,0.0,1232610.0,1294524.9,0.0,1127890.0,0.0,0.0,961909.6,1067953.8,0.0,0.0,1382783.9,0.0,1603734.0
288.088249,11.0,18.0,5.0,2.0,0.0,1.0,,0,C11H18O5N2P,CHONP,Protein,0.45454545454545453,1.6363636363636365,-0.6363636363636367,78.43636363636364,4.5,-0.5,-1.1666666666666667,0.0,-3.5,1049363.9,0.0,0.0,0.0,0.0,1032975.8,1256633.4,0.0,0.0,0.0,1099201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181028.5,0.0,1183283.6,0.0
288.1173869,15.0,19.0,1.0,3.0,1.0,0.0,,0,C15H19ON3S,CHONS,Unsat. HC,0.06666666666666667,1.2666666666666666,-0.40000000000000036,71.7,8.0,7.0,0.3,0.3333333333333333,3.0,0.0,0.0,0.0,0.0,0.0,978068.5,0.0,0.0,0.0,0.0,1047621.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288.8585438,8.0,2.0,2.0,0.0,5.0,0.0,,0,C8H2O2S5,CHOS,Cond. HC,0.25,0.25,1.5,17.549999999999997,8.0,6.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958838.1,0.0,0.0,0.0,1786164.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288.9878166,7.0,14.0,6.0,0.0,3.0,0.0,,0,C7H14O6S3,CHOS,Carbohydrate,0.8571428571428571,2.0,0.5714285714285716,44.014285714285705,,-5.0,4.0,0.0,-8.0,1066152.1,0.0,0.0,0.0,0.0,1625123.5,1735232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1433606.1,0.0,0.0,3331396.5,0.0
288.9994615,9.0,9.0,8.0,1.0,0.0,1.0,,0,C9H9O8NP,CHONP,Tannin,0.8888888888888888,1.0,0.5555555555555554,44.46666666666667,6.5,-1.5,3.5,0.16666666666666666,-3.5,1481514.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161891.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289.0101302,12.0,6.0,7.0,2.0,0.0,0.0,,0,C12H6O7N2,CHON,Cond. HC,0.5833333333333334,0.5,1.1666666666666665,27.050000000000004,11.0,4.0,0.6666666666666666,0.8461538461538461,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681156.3,2349907.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289.0214084,7.0,17.0,5.0,1.0,2.0,1.0,,0,C7H17O5NS2P,CHONPS,Carbohydrate,0.7142857142857143,2.4285714285714284,-0.7142857142857144,80.65714285714286,0.5,-4.5,4.25,0.0,-8.5,0.0,0.0,0.0,1585065.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3010054.5,5015125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289.0355552,14.0,10.0,7.0,0.0,0.0,0.0,,0,C14H10O7,CHO,Cond. HC,0.5,0.7142857142857143,0.2857142857142856,52.15714285714286,10.0,3.0,0.42857142857142855,0.6190476190476191,3.0,4435248.0,0.0,0.0,3621035.8,0.0,0.0,0.0,0.0,0.0,4436905.0,0.0,2869490.8,0.0,0.0,4910089.0,2984023.5,0.0,2310007.8,2849476.0,0.0,0.0,983550.9,1781324.3,1070615.6
289.0360078,15.0,14.0,2.0,0.0,2.0,0.0,,0,C15H14O2S2,CHOS,Lignin,0.13333333333333333,0.9333333333333333,-0.40000000000000036,71.7,9.0,7.0,0.45454545454545453,0.5,5.0,0.0,0.0,0.0,0.0,0.0,3928107.5,2579783.3,0.0,0.0,0.0,1726403.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2510605.0,1139169.6,0.0,0.0,0.0
289.0465612,13.0,10.0,6.0,2.0,0.0,0.0,,0,C13H10O6N2,CHON,Cond. HC,0.46153846153846156,0.7692307692307693,0.6153846153846154,42.76153846153846,10.0,4.0,0.4,0.625,2.0,0.0,1151087.0,0.0,2537389.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444084.5,0.0,0.0,2049547.4,2598489.3,0.0,1090681.3,0.0,0.0,0.0,0.0,0.0,1528601.1
289.0470934,9.0,13.0,6.0,3.0,0.0,1.0,,0,C9H13O6N3P,CHONP,Tannin,0.6666666666666666,1.4444444444444444,0.3333333333333335,50.8,5.5,-0.5,4.5,0.0,-4.5,1212466.0,0.0,0.0,0.0,0.0,2030125.4,1061449.0,0.0,0.0,2097835.0,1064548.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534030.1,0.0
289.0563804,11.0,14.0,9.0,0.0,0.0,0.0,,0,C11H14O9,CHO,Tannin,0.8181818181818182,1.2727272727272727,0.36363636363636376,49.93636363636363,5.0,-4.0,-2.0,0.07692307692307693,-4.0,0.0,0.0,0.0,1133870.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2501645.3,1445722.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289.071796,15.0,14.0,6.0,0.0,0.0,0.0,,0,C15H14O6,CHO,Lignin,0.4,0.9333333333333333,-0.13333333333333375,64.10000000000001,9.0,3.0,0.3333333333333333,0.5,3.0,0.0,6872690.5,1205527.4,3104945.0,1803380.4,0.0,0.0,1775374.4,963216.8,0.0,0.0,2574072.5,1608534.1,1337452.5,2733328.3,1719389.5,0.0,2400380.8,2218953.5,0.0,0.0,3033859.8,0.0,3080732.8
289.0723347,11.0,17.0,6.0,1.0,0.0,1.0,,0,C11H17O6NP,CHONP,Protein,0.5454545454545454,1.5454545454545454,-0.6363636363636367,78.43636363636364,4.5,-1.5,-1.1666666666666667,0.0,-3.5,3131190.3,0.0,0.0,0.0,0.0,5070897.5,3058253.0,0.0,0.0,3514287.0,3536840.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5630738.5,3266790.5,0.0,2813778.3,0.0
289.0830158,14.0,14.0,5.0,2.0,0.0,0.0,,0,C14H14O5N2,CHON,Lignin,0.35714285714285715,1.0,0.1428571428571428,56.22857142857143,9.0,4.0,0.2857142857142857,0.47368421052631576,2.0,0.0,2057588.4,1425688.6,1189170.6,1116021.6,0.0,0.0,1605903.9,1210642.1,0.0,0.0,1230970.1,1654103.9,1038701.8,0.0,1077471.4,0.0,1199486.4,1131211.4,0.0,0.0,1040005.4,0.0,1896222.3
289.0835437,10.0,17.0,5.0,3.0,0.0,1.0,,0,C10H17O5N3P,CHONP,Protein,0.5,1.7,-0.2999999999999998,68.85,4.5,-0.5,-4.5,0.0,-4.5,0.0,0.0,0.0,0.0,0.0,1579571.5,1152078.6,0.0,0.0,1544625.0,1328457.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1189524.0,0.0,0.0,1908052.1,0.0
289.0929875,12.0,18.0,8.0,0.0,0.0,0.0,,0,C12H18O8,CHO,Amino sugar,0.6666666666666666,1.5,-0.16666666666666696,65.05000000000001,4.0,-4.0,-1.0,0.0,-4.0,0.0,1527669.9,1527577.9,1174452.1,0.0,0.0,0.0,1281553.1,1301011.4,2717106.5,1420235.1,1290491.6,1242841.5,1113199.0,3016724.5,1404513.0,0.0,0.0,0.0,0.0,0.0,1144326.8,0.0,1440415.6
289.1081852,16.0,18.0,5.0,0.0,0.0,0.0,,0,C16H18O5,CHO,Lignin,0.3125,1.125,-0.5,74.55,8.0,3.0,0.2727272727272727,0.4074074074074074,3.0,0.0,2568824.0,1735195.6,1754294.3,1862520.4,0.0,0.0,2600211.0,2461717.3,0.0,0.0,1586430.1,2696539.8,1972080.9,1854231.5,1494627.5,0.0,1221633.9,1167439.3,0.0,0.0,2512136.8,0.0,2975777.8
289.1087387,12.0,21.0,5.0,1.0,0.0,1.0,,0,C12H21O5NP,CHONP,Protein,0.4166666666666667,1.75,-1.083333333333333,91.17499999999998,3.5,-1.5,-0.7,0.0,-3.5,1875516.4,0.0,0.0,0.0,0.0,0.0,1618514.5,0.0,0.0,2160053.0,1855949.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2257175.8,2357483.5,0.0,2165848.3,0.0
289.1115551,13.0,22.0,5.0,0.0,1.0,0.0,,0,C13H22O5S,CHOS,Protein,0.38461538461538464,1.6923076923076923,-0.7692307692307692,82.22307692307692,3.0,-2.0,-0.42857142857142855,0.0,-3.0,0.0,0.0,0.0,1222710.8,23290744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289.129263,13.0,22.0,7.0,0.0,0.0,0.0,,0,C13H22O7,CHO,Protein,0.5384615384615384,1.6923076923076923,-0.615384615384615,77.83846153846153,3.0,-4.0,-0.6666666666666666,0.0,-4.0,0.0,3890299.3,4115486.0,1905593.4,3733370.8,0.0,0.0,3537173.8,3649048.0,0.0,0.0,1629185.4,3926879.3,3818867.5,1250459.6,1338727.1,0.0,0.0,979154.6,0.0,0.0,2807051.8,0.0,2964516.8
289.1445557,17.0,22.0,4.0,0.0,0.0,0.0,,0,C17H22O4,CHO,Lignin,0.23529411764705882,1.2941176470588236,-0.8235294117647056,83.7705882352941,7.0,3.0,0.23076923076923078,0.3333333333333333,3.0,0.0,1129341.5,1394335.9,0.0,1340668.5,0.0,0.0,1142167.8,0.0,0.0,0.0,0.0,1537889.6,1389941.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1683213.8,0.0,1121702.9
289.1450887,13.0,25.0,4.0,1.0,0.0,1.0,,0,C13H25O4NP,CHONP,Protein,0.3076923076923077,1.9230769230769231,-1.4615384615384617,101.95384615384616,2.5,-1.5,-0.5,0.0,-3.5,1274434.4,0.0,0.0,0.0,0.0,1117501.8,0.0,0.0,0.0,0.0,988370.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158301.0,962672.4,0.0,1343582.1,0.0
289.1656609,14.0,26.0,6.0,0.0,0.0,0.0,,0,C14H26O6,CHO,Protein,0.42857142857142855,1.8571428571428572,-1.0,88.8,2.0,-4.0,-0.5,0.0,-4.0,0.0,1442944.6,1810210.4,0.0,1633406.9,0.0,0.0,1409050.5,1416220.5,0.0,0.0,0.0,1477988.9,1659511.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266473.8
290.0306197,13.0,9.0,7.0,1.0,0.0,0.0,,0,C13H9O7N,CHON,Cond. HC,0.5384615384615384,0.6923076923076923,0.6153846153846154,42.76153846153846,10.0,3.0,0.4,0.6470588235294118,2.0,0.0,0.0,0.0,1974846.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1387279.8,0.0,0.0,3449550.8,2897151.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290.0310575,9.0,12.0,7.0,2.0,0.0,1.0,,0,C9H12O7N2P,CHONP,Tannin,0.7777777777777778,1.3333333333333333,0.3333333333333335,50.8,5.5,-1.5,4.5,0.0,-4.5,1359320.8,0.0,0.0,0.0,0.0,1852371.4,0.0,0.0,0.0,3212879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290.0418194,12.0,9.0,6.0,3.0,0.0,0.0,,0,C12H9O6N3,CHON,Cond. HC,0.5,0.75,1.0,31.799999999999997,10.0,4.0,0.3333333333333333,0.6666666666666666,,0.0,0.0,0.0,1566528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2054353.0,2697985.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290.0669802,14.0,13.0,6.0,1.0,0.0,0.0,,0,C14H13O6N,CHON,Lignin,0.42857142857142855,0.9285714285714286,0.1428571428571428,56.22857142857143,9.0,3.0,0.2857142857142857,0.5,2.0,0.0,1020936.3,0.0,1804355.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1257877.5,1074548.9,0.0,2077398.0,1490949.4,0.0,1040650.9,1533031.0,0.0,0.0,0.0,0.0,974633.6
290.0675591,10.0,16.0,6.0,2.0,0.0,1.0,,0,C10H16O6N2P,CHONP,Amino sugar,0.6,1.6,-0.2999999999999998,68.85,4.5,-1.5,-4.5,0.0,-4.5,1698783.0,0.0,0.0,0.0,0.0,1854681.6,1386215.4,0.0,0.0,2498645.3,1501268.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243813.6,1019759.4,0.0,1802487.4,0.0
290.0782443,13.0,13.0,5.0,3.0,0.0,0.0,,0,C13H13O5N3,CHON,Lignin,0.38461538461538464,1.0,0.4615384615384617,47.14615384615384,9.0,4.0,0.2,0.4666666666666667,,0.0,1175050.0,0.0,0.0,0.0,0.0,0.0,0.0,961425.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
